C;c:\optibus\utr2021_elec.txt
V;STD20;1;UTR2020kn;1
T;u001;101102;11;11;utrijs;880;927;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;880
S;50002400;880
S;50002380;881
S;50002360;881
S;50005514;883
S;50001270;884
S;50006420;885
S;50006400;886
S;50006380;888
S;50006360;889
S;50006340;890
S;50000133;892
S;50000133;894
S;50001460;899
S;50001860;902
S;50001840;904
S;50001820;905
S;50006140;907
S;59150611;908
S;59152160;909
S;59152140;910
S;59151260;911
S;59150220;912
S;59151240;914
S;59152000;915
S;59151980;916
S;59151960;917
S;59151940;918
S;59150190;919
S;59150250;919
S;59151880;920
S;59151860;921
S;59151840;922
S;59151820;925
S;59151801;927
T;u001;101104;11;11;utrijs;890;937;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;890
S;50002400;890
S;50002380;891
S;50002360;891
S;50005514;893
S;50001270;894
S;50006420;895
S;50006400;896
S;50006380;898
S;50006360;899
S;50006340;900
S;50000133;902
S;50000133;904
S;50001460;909
S;50001860;912
S;50001840;914
S;50001820;915
S;50006140;917
S;59150611;918
S;59152160;919
S;59152140;920
S;59151260;921
S;59150220;922
S;59151240;924
S;59152000;925
S;59151980;926
S;59151960;927
S;59151940;928
S;59150190;929
S;59150250;929
S;59151880;930
S;59151860;931
S;59151840;932
S;59151820;935
S;59151801;937
T;u001;101106;11;11;utrijs;900;947;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;900
S;50002400;900
S;50002380;901
S;50002360;901
S;50005514;903
S;50001270;904
S;50006420;905
S;50006400;906
S;50006380;908
S;50006360;909
S;50006340;910
S;50000133;912
S;50000133;914
S;50001460;919
S;50001860;922
S;50001840;924
S;50001820;925
S;50006140;927
S;59150611;928
S;59152160;929
S;59152140;930
S;59151260;931
S;59150220;932
S;59151240;934
S;59152000;935
S;59151980;936
S;59151960;937
S;59151940;938
S;59150190;939
S;59150250;939
S;59151880;940
S;59151860;941
S;59151840;942
S;59151820;945
S;59151801;947
T;u001;101108;11;11;utrijs;910;957;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;910
S;50002400;910
S;50002380;911
S;50002360;911
S;50005514;913
S;50001270;914
S;50006420;915
S;50006400;916
S;50006380;918
S;50006360;919
S;50006340;920
S;50000133;922
S;50000133;924
S;50001460;929
S;50001860;932
S;50001840;934
S;50001820;935
S;50006140;937
S;59150611;938
S;59152160;939
S;59152140;940
S;59151260;941
S;59150220;942
S;59151240;944
S;59152000;945
S;59151980;946
S;59151960;947
S;59151940;948
S;59150190;949
S;59150250;949
S;59151880;950
S;59151860;951
S;59151840;952
S;59151820;955
S;59151801;957
T;u001;101110;11;11;utrijs;920;967;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;920
S;50002400;920
S;50002380;921
S;50002360;921
S;50005514;923
S;50001270;924
S;50006420;925
S;50006400;926
S;50006380;928
S;50006360;929
S;50006340;930
S;50000133;932
S;50000133;934
S;50001460;939
S;50001860;942
S;50001840;944
S;50001820;945
S;50006140;947
S;59150611;948
S;59152160;949
S;59152140;950
S;59151260;951
S;59150220;952
S;59151240;954
S;59152000;955
S;59151980;956
S;59151960;957
S;59151940;958
S;59150190;959
S;59150250;959
S;59151880;960
S;59151860;961
S;59151840;962
S;59151820;965
S;59151801;967
T;u001;101112;11;11;utrijs;930;977;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;930
S;50002400;930
S;50002380;931
S;50002360;931
S;50005514;933
S;50001270;934
S;50006420;935
S;50006400;936
S;50006380;938
S;50006360;939
S;50006340;940
S;50000133;942
S;50000133;944
S;50001460;949
S;50001860;952
S;50001840;954
S;50001820;955
S;50006140;957
S;59150611;958
S;59152160;959
S;59152140;960
S;59151260;961
S;59150220;962
S;59151240;964
S;59152000;965
S;59151980;966
S;59151960;967
S;59151940;968
S;59150190;969
S;59150250;969
S;59151880;970
S;59151860;971
S;59151840;972
S;59151820;975
S;59151801;977
T;u001;101114;11;11;utrijs;940;987;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;940
S;50002400;940
S;50002380;941
S;50002360;941
S;50005514;943
S;50001270;944
S;50006420;945
S;50006400;946
S;50006380;948
S;50006360;949
S;50006340;950
S;50000133;952
S;50000133;954
S;50001460;959
S;50001860;962
S;50001840;964
S;50001820;965
S;50006140;967
S;59150611;968
S;59152160;969
S;59152140;970
S;59151260;971
S;59150220;972
S;59151240;974
S;59152000;975
S;59151980;976
S;59151960;977
S;59151940;978
S;59150190;979
S;59150250;979
S;59151880;980
S;59151860;981
S;59151840;982
S;59151820;985
S;59151801;987
T;u001;101116;11;11;utrijs;950;997;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;950
S;50002400;950
S;50002380;951
S;50002360;951
S;50005514;953
S;50001270;954
S;50006420;955
S;50006400;956
S;50006380;958
S;50006360;959
S;50006340;960
S;50000133;962
S;50000133;964
S;50001460;969
S;50001860;972
S;50001840;974
S;50001820;975
S;50006140;977
S;59150611;978
S;59152160;979
S;59152140;980
S;59151260;981
S;59150220;982
S;59151240;984
S;59152000;985
S;59151980;986
S;59151960;987
S;59151940;988
S;59150190;989
S;59150250;989
S;59151880;990
S;59151860;991
S;59151840;992
S;59151820;995
S;59151801;997
T;u001;101118;11;11;utrijs;960;1007;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;960
S;50002400;960
S;50002380;961
S;50002360;961
S;50005514;963
S;50001270;964
S;50006420;965
S;50006400;966
S;50006380;968
S;50006360;969
S;50006340;970
S;50000133;972
S;50000133;974
S;50001460;979
S;50001860;982
S;50001840;984
S;50001820;985
S;50006140;987
S;59150611;988
S;59152160;989
S;59152140;990
S;59151260;991
S;59150220;992
S;59151240;994
S;59152000;995
S;59151980;996
S;59151960;997
S;59151940;998
S;59150190;999
S;59150250;999
S;59151880;1000
S;59151860;1001
S;59151840;1002
S;59151820;1005
S;59151801;1007
T;u001;101120;11;11;utrijs;970;1017;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;970
S;50002400;970
S;50002380;971
S;50002360;971
S;50005514;973
S;50001270;974
S;50006420;975
S;50006400;976
S;50006380;978
S;50006360;979
S;50006340;980
S;50000133;982
S;50000133;984
S;50001460;989
S;50001860;992
S;50001840;994
S;50001820;995
S;50006140;997
S;59150611;998
S;59152160;999
S;59152140;1000
S;59151260;1001
S;59150220;1002
S;59151240;1004
S;59152000;1005
S;59151980;1006
S;59151960;1007
S;59151940;1008
S;59150190;1009
S;59150250;1009
S;59151880;1010
S;59151860;1011
S;59151840;1012
S;59151820;1015
S;59151801;1017
T;u001;101122;11;11;utrijs;980;1027;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;980
S;50002400;980
S;50002380;981
S;50002360;981
S;50005514;983
S;50001270;984
S;50006420;985
S;50006400;986
S;50006380;988
S;50006360;989
S;50006340;990
S;50000133;992
S;50000133;994
S;50001460;999
S;50001860;1002
S;50001840;1004
S;50001820;1005
S;50006140;1007
S;59150611;1008
S;59152160;1009
S;59152140;1010
S;59151260;1011
S;59150220;1012
S;59151240;1014
S;59152000;1015
S;59151980;1016
S;59151960;1017
S;59151940;1018
S;59150190;1019
S;59150250;1019
S;59151880;1020
S;59151860;1021
S;59151840;1022
S;59151820;1025
S;59151801;1027
T;u001;101124;11;11;utrijs;990;1037;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;990
S;50002400;990
S;50002380;991
S;50002360;991
S;50005514;993
S;50001270;994
S;50006420;995
S;50006400;996
S;50006380;998
S;50006360;999
S;50006340;1000
S;50000133;1002
S;50000133;1004
S;50001460;1009
S;50001860;1012
S;50001840;1014
S;50001820;1015
S;50006140;1017
S;59150611;1018
S;59152160;1019
S;59152140;1020
S;59151260;1021
S;59150220;1022
S;59151240;1024
S;59152000;1025
S;59151980;1026
S;59151960;1027
S;59151940;1028
S;59150190;1029
S;59150250;1029
S;59151880;1030
S;59151860;1031
S;59151840;1032
S;59151820;1035
S;59151801;1037
T;u001;101126;11;11;utrijs;1000;1047;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;1000
S;50002400;1000
S;50002380;1001
S;50002360;1001
S;50005514;1003
S;50001270;1004
S;50006420;1005
S;50006400;1006
S;50006380;1008
S;50006360;1009
S;50006340;1010
S;50000133;1012
S;50000133;1014
S;50001460;1019
S;50001860;1022
S;50001840;1024
S;50001820;1025
S;50006140;1027
S;59150611;1028
S;59152160;1029
S;59152140;1030
S;59151260;1031
S;59150220;1032
S;59151240;1034
S;59152000;1035
S;59151980;1036
S;59151960;1037
S;59151940;1038
S;59150190;1039
S;59150250;1039
S;59151880;1040
S;59151860;1041
S;59151840;1042
S;59151820;1045
S;59151801;1047
T;u001;101128;11;11;utrijs;1010;1057;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;1010
S;50002400;1010
S;50002380;1011
S;50002360;1011
S;50005514;1013
S;50001270;1014
S;50006420;1015
S;50006400;1016
S;50006380;1018
S;50006360;1019
S;50006340;1020
S;50000133;1022
S;50000133;1024
S;50001460;1029
S;50001860;1032
S;50001840;1034
S;50001820;1035
S;50006140;1037
S;59150611;1038
S;59152160;1039
S;59152140;1040
S;59151260;1041
S;59150220;1042
S;59151240;1044
S;59152000;1045
S;59151980;1046
S;59151960;1047
S;59151940;1048
S;59150190;1049
S;59150250;1049
S;59151880;1050
S;59151860;1051
S;59151840;1052
S;59151820;1055
S;59151801;1057
T;u001;101130;11;11;utrijs;1020;1067;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;1020
S;50002400;1020
S;50002380;1021
S;50002360;1021
S;50005514;1023
S;50001270;1024
S;50006420;1025
S;50006400;1026
S;50006380;1028
S;50006360;1029
S;50006340;1030
S;50000133;1032
S;50000133;1034
S;50001460;1039
S;50001860;1042
S;50001840;1044
S;50001820;1045
S;50006140;1047
S;59150611;1048
S;59152160;1049
S;59152140;1050
S;59151260;1051
S;59150220;1052
S;59151240;1054
S;59152000;1055
S;59151980;1056
S;59151960;1057
S;59151940;1058
S;59150190;1059
S;59150250;1059
S;59151880;1060
S;59151860;1061
S;59151840;1062
S;59151820;1065
S;59151801;1067
T;u001;101132;11;11;utrijs;1030;1077;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.969;;
S;50008050;1030
S;50002400;1030
S;50002380;1031
S;50002360;1031
S;50005514;1033
S;50001270;1034
S;50006420;1035
S;50006400;1036
S;50006380;1038
S;50006360;1039
S;50006340;1040
S;50000133;1042
S;50000133;1044
S;50001460;1049
S;50001860;1052
S;50001840;1054
S;50001820;1055
S;50006140;1057
S;59150611;1058
S;59152160;1059
S;59152140;1060
S;59151260;1061
S;59150220;1062
S;59151240;1064
S;59152000;1065
S;59151980;1066
S;59151960;1067
S;59151940;1068
S;59150190;1069
S;59150250;1069
S;59151880;1070
S;59151860;1071
S;59151840;1072
S;59151820;1075
S;59151801;1077
T;u001;101134;11;21;utrijs;1040;1083;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1040
S;50002400;1040
S;50002380;1041
S;50002360;1041
S;50005514;1043
S;50001270;1043
S;50006420;1044
S;50006400;1045
S;50006380;1046
S;50006360;1047
S;50006340;1048
S;50000133;1050
S;50000133;1052
S;50001460;1057
S;50001860;1060
S;50001840;1062
S;50001820;1063
S;50006140;1065
S;59150611;1066
S;59152160;1067
S;59152140;1068
S;59151260;1069
S;59150220;1070
S;59151240;1072
S;59152000;1073
S;59151980;1074
S;59151960;1075
S;59151940;1076
S;59150190;1077
S;59150250;1077
S;59151880;1079
S;59151801;1083
T;u001;101136;11;21;utrijs;1050;1093;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1050
S;50002400;1050
S;50002380;1051
S;50002360;1051
S;50005514;1053
S;50001270;1053
S;50006420;1054
S;50006400;1055
S;50006380;1056
S;50006360;1057
S;50006340;1058
S;50000133;1060
S;50000133;1062
S;50001460;1067
S;50001860;1070
S;50001840;1072
S;50001820;1073
S;50006140;1075
S;59150611;1076
S;59152160;1077
S;59152140;1078
S;59151260;1079
S;59150220;1080
S;59151240;1082
S;59152000;1083
S;59151980;1084
S;59151960;1085
S;59151940;1086
S;59150190;1087
S;59150250;1087
S;59151880;1089
S;59151801;1093
T;u001;101138;11;21;utrijs;1060;1103;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1060
S;50002400;1060
S;50002380;1061
S;50002360;1061
S;50005514;1063
S;50001270;1063
S;50006420;1064
S;50006400;1065
S;50006380;1066
S;50006360;1067
S;50006340;1068
S;50000133;1070
S;50000133;1072
S;50001460;1077
S;50001860;1080
S;50001840;1082
S;50001820;1083
S;50006140;1085
S;59150611;1086
S;59152160;1087
S;59152140;1088
S;59151260;1089
S;59150220;1090
S;59151240;1092
S;59152000;1093
S;59151980;1094
S;59151960;1095
S;59151940;1096
S;59150190;1097
S;59150250;1097
S;59151880;1099
S;59151801;1103
T;u001;101140;11;21;utrijs;1070;1113;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1070
S;50002400;1070
S;50002380;1071
S;50002360;1071
S;50005514;1073
S;50001270;1073
S;50006420;1074
S;50006400;1075
S;50006380;1076
S;50006360;1077
S;50006340;1078
S;50000133;1080
S;50000133;1082
S;50001460;1087
S;50001860;1090
S;50001840;1092
S;50001820;1093
S;50006140;1095
S;59150611;1096
S;59152160;1097
S;59152140;1098
S;59151260;1099
S;59150220;1100
S;59151240;1102
S;59152000;1103
S;59151980;1104
S;59151960;1105
S;59151940;1106
S;59150190;1107
S;59150250;1107
S;59151880;1109
S;59151801;1113
T;u001;101142;11;21;utrijs;1080;1123;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1080
S;50002400;1080
S;50002380;1081
S;50002360;1081
S;50005514;1083
S;50001270;1083
S;50006420;1084
S;50006400;1085
S;50006380;1086
S;50006360;1087
S;50006340;1088
S;50000133;1090
S;50000133;1092
S;50001460;1097
S;50001860;1100
S;50001840;1102
S;50001820;1103
S;50006140;1105
S;59150611;1106
S;59152160;1107
S;59152140;1108
S;59151260;1109
S;59150220;1110
S;59151240;1112
S;59152000;1113
S;59151980;1114
S;59151960;1115
S;59151940;1116
S;59150190;1117
S;59150250;1117
S;59151880;1119
S;59151801;1123
T;u001;101144;11;21;utrijs;1095;1138;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1095
S;50002400;1095
S;50002380;1096
S;50002360;1096
S;50005514;1098
S;50001270;1098
S;50006420;1099
S;50006400;1100
S;50006380;1101
S;50006360;1102
S;50006340;1103
S;50000133;1105
S;50000133;1107
S;50001460;1112
S;50001860;1115
S;50001840;1117
S;50001820;1118
S;50006140;1120
S;59150611;1121
S;59152160;1122
S;59152140;1123
S;59151260;1124
S;59150220;1125
S;59151240;1127
S;59152000;1128
S;59151980;1129
S;59151960;1130
S;59151940;1131
S;59150190;1132
S;59150250;1132
S;59151880;1134
S;59151801;1138
T;u001;101146;11;21;utrijs;1110;1152;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1110
S;50002400;1110
S;50002380;1111
S;50002360;1111
S;50005514;1113
S;50001270;1113
S;50006420;1114
S;50006400;1115
S;50006380;1116
S;50006360;1117
S;50006340;1118
S;50000133;1120
S;50000133;1122
S;50001460;1127
S;50001860;1130
S;50001840;1132
S;50001820;1133
S;50006140;1135
S;59150611;1136
S;59152160;1137
S;59152140;1138
S;59151260;1139
S;59150220;1140
S;59151240;1142
S;59152000;1142
S;59151980;1143
S;59151960;1144
S;59151940;1145
S;59150190;1146
S;59150250;1146
S;59151880;1148
S;59151801;1152
T;u001;101148;11;21;utrijs;1125;1165;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1125
S;50002400;1125
S;50002380;1126
S;50002360;1126
S;50005514;1128
S;50001270;1128
S;50006420;1129
S;50006400;1130
S;50006380;1131
S;50006360;1132
S;50006340;1133
S;50000133;1135
S;50000133;1137
S;50001460;1142
S;50001860;1145
S;50001840;1146
S;50001820;1147
S;50006140;1149
S;59150611;1150
S;59152160;1151
S;59152140;1152
S;59151260;1152
S;59150220;1153
S;59151240;1155
S;59152000;1155
S;59151980;1156
S;59151960;1157
S;59151940;1158
S;59150190;1159
S;59150250;1159
S;59151880;1161
S;59151801;1165
T;u001;101150;11;21;utrijs;1140;1179;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1140
S;50002400;1140
S;50002380;1141
S;50002360;1141
S;50005514;1143
S;50001270;1143
S;50006420;1144
S;50006400;1145
S;50006380;1146
S;50006360;1147
S;50006340;1148
S;50000133;1150
S;50000133;1152
S;50001460;1156
S;50001860;1159
S;50001840;1160
S;50001820;1161
S;50006140;1163
S;59150611;1164
S;59152160;1165
S;59152140;1166
S;59151260;1166
S;59150220;1167
S;59151240;1169
S;59152000;1169
S;59151980;1170
S;59151960;1171
S;59151940;1172
S;59150190;1173
S;59150250;1173
S;59151880;1175
S;59151801;1179
T;u001;101152;11;21;utrijs;1155;1194;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1155
S;50002400;1155
S;50002380;1156
S;50002360;1156
S;50005514;1158
S;50001270;1158
S;50006420;1159
S;50006400;1160
S;50006380;1161
S;50006360;1162
S;50006340;1163
S;50000133;1165
S;50000133;1167
S;50001460;1171
S;50001860;1174
S;50001840;1175
S;50001820;1176
S;50006140;1178
S;59150611;1179
S;59152160;1180
S;59152140;1181
S;59151260;1181
S;59150220;1182
S;59151240;1184
S;59152000;1184
S;59151980;1185
S;59151960;1186
S;59151940;1187
S;59150190;1188
S;59150250;1188
S;59151880;1190
S;59151801;1194
T;u001;101154;11;21;utrijs;1170;1209;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1170
S;50002400;1170
S;50002380;1171
S;50002360;1171
S;50005514;1173
S;50001270;1173
S;50006420;1174
S;50006400;1175
S;50006380;1176
S;50006360;1177
S;50006340;1178
S;50000133;1180
S;50000133;1182
S;50001460;1186
S;50001860;1189
S;50001840;1190
S;50001820;1191
S;50006140;1193
S;59150611;1194
S;59152160;1195
S;59152140;1196
S;59151260;1196
S;59150220;1197
S;59151240;1199
S;59152000;1199
S;59151980;1200
S;59151960;1201
S;59151940;1202
S;59150190;1203
S;59150250;1203
S;59151880;1205
S;59151801;1209
T;u001;101156;11;21;utrijs;1185;1224;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1185
S;50002400;1185
S;50002380;1186
S;50002360;1186
S;50005514;1188
S;50001270;1188
S;50006420;1189
S;50006400;1190
S;50006380;1191
S;50006360;1192
S;50006340;1193
S;50000133;1195
S;50000133;1197
S;50001460;1201
S;50001860;1204
S;50001840;1205
S;50001820;1206
S;50006140;1208
S;59150611;1209
S;59152160;1210
S;59152140;1211
S;59151260;1211
S;59150220;1212
S;59151240;1214
S;59152000;1214
S;59151980;1215
S;59151960;1216
S;59151940;1217
S;59150190;1218
S;59150250;1218
S;59151880;1220
S;59151801;1224
T;u001;101158;11;21;utrijs;1200;1239;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1200
S;50002400;1200
S;50002380;1201
S;50002360;1201
S;50005514;1203
S;50001270;1203
S;50006420;1204
S;50006400;1205
S;50006380;1206
S;50006360;1207
S;50006340;1208
S;50000133;1210
S;50000133;1212
S;50001460;1216
S;50001860;1219
S;50001840;1220
S;50001820;1221
S;50006140;1223
S;59150611;1224
S;59152160;1225
S;59152140;1226
S;59151260;1226
S;59150220;1227
S;59151240;1229
S;59152000;1229
S;59151980;1230
S;59151960;1231
S;59151940;1232
S;59150190;1233
S;59150250;1233
S;59151880;1235
S;59151801;1239
T;u001;101160;11;21;utrijs;1215;1254;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1215
S;50002400;1215
S;50002380;1216
S;50002360;1216
S;50005514;1218
S;50001270;1218
S;50006420;1219
S;50006400;1220
S;50006380;1221
S;50006360;1222
S;50006340;1223
S;50000133;1225
S;50000133;1227
S;50001460;1231
S;50001860;1234
S;50001840;1235
S;50001820;1236
S;50006140;1238
S;59150611;1239
S;59152160;1240
S;59152140;1241
S;59151260;1241
S;59150220;1242
S;59151240;1244
S;59152000;1244
S;59151980;1245
S;59151960;1246
S;59151940;1247
S;59150190;1248
S;59150250;1248
S;59151880;1250
S;59151801;1254
T;u001;101162;11;21;utrijs;1230;1269;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1230
S;50002400;1230
S;50002380;1231
S;50002360;1231
S;50005514;1233
S;50001270;1233
S;50006420;1234
S;50006400;1235
S;50006380;1236
S;50006360;1237
S;50006340;1238
S;50000133;1240
S;50000133;1242
S;50001460;1246
S;50001860;1249
S;50001840;1250
S;50001820;1251
S;50006140;1253
S;59150611;1254
S;59152160;1255
S;59152140;1256
S;59151260;1256
S;59150220;1257
S;59151240;1259
S;59152000;1259
S;59151980;1260
S;59151960;1261
S;59151940;1262
S;59150190;1263
S;59150250;1263
S;59151880;1265
S;59151801;1269
T;u001;101164;11;21;utrijs;1245;1284;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1245
S;50002400;1245
S;50002380;1246
S;50002360;1246
S;50005514;1248
S;50001270;1248
S;50006420;1249
S;50006400;1250
S;50006380;1251
S;50006360;1252
S;50006340;1253
S;50000133;1255
S;50000133;1257
S;50001460;1261
S;50001860;1264
S;50001840;1265
S;50001820;1266
S;50006140;1268
S;59150611;1269
S;59152160;1270
S;59152140;1271
S;59151260;1271
S;59150220;1272
S;59151240;1274
S;59152000;1274
S;59151980;1275
S;59151960;1276
S;59151940;1277
S;59150190;1278
S;59150250;1278
S;59151880;1280
S;59151801;1284
T;u001;101166;11;21;utrijs;1260;1299;utrvec;utrijs;utrvec;E12m;;E12m;0;2;12345;12.268;;
S;50008050;1260
S;50002400;1260
S;50002380;1261
S;50002360;1261
S;50005514;1263
S;50001270;1263
S;50006420;1264
S;50006400;1265
S;50006380;1266
S;50006360;1267
S;50006340;1268
